89,4564,89,2022,10,1,100,0,100,0,0,122,0,2,0,1
90,10244,90,2022,10,3,100,0,0,0,0,72,0,2,0,1
91,10244,91,2022,10,3,100,0,0,0,0,86,0,2,0,1
92,17235,92,2022,10,2,0,0,100,0,0,76,0,2,0,1
93,26696,93,2022,10,2,0,0,0,0,0,80,0,2,0,1
94,4589,94,2022,10,3,100,0,0,0,0,90,0,2,0,1
95,4589,95,2022,10,4,0,0,0,0,0,118,0,2,0,1
96,4631,96,2022,10,3,100,0,100,0,0,94,0,2,0,1
97,4611,97,2022,10,4,0,0,0,0,0,74,0,2,0,1
98,11901,98,2022,10,4,0,0,100,0,0,82,0,2,0,1
99,4681,99,2022,10,4,0,0,0,0,0,91,0,2,0,1
100,13133,100,2022,10,4,0,0,0,0,0,87,0,2,0,1
101,14469,101,2022,10,4,0,0,0,0,0,95,0,2,0,1
102,9938,102,2022,10,1,100,0,100,0,0,108,0,3,0,1
103,17272,103,2022,10,1,100,0,0,0,0,103,0,3,0,1
104,10996,104,2022,10,1,100,0,0,0,0,114,0,3,0,1
105,24455,105,2022,10,4,0,0,0,0,0,96,0,3,0,1
106,4643,106,2022,10,2,0,0,0,0,0,99,0,3,0,1
107,15015,107,2022,10,2,0,0,0,0,0,105,0,3,0,1
108,20322,108,2022,10,2,0,0,0,0,0,117,0,3,0,1
109,17235,109,2022,10,2,0,0,100,0,0,109,0,3,0,1
110,17235,110,2022,10,2,0,0,100,0,0,116,0,3,0,1
111,10998,111,2022,10,3,100,0,0,0,0,111,0,3,0,1
112,10998,112,2022,10,3,100,0,0,0,0,120,0,3,0,1
113,4564,113,2022,10,1,100,0,100,0,0,115,0,3,0,1
114,17510,114,2022,10,3,100,0,100,0,0,102,0,3,0,1
115,4589,115,2022,10,3,100,0,0,0,0,110,0,3,0,1
116,4631,116,2022,10,3,100,0,100,0,0,119,0,3,0,1
117,26696,117,2022,10,2,0,0,0,0,0,112,0,3,0,1
118,10244,118,2022,10,3,100,0,0,0,0,98,0,3,0,1
119,9973,119,2022,10,4,0,0,0,0,0,101,0,3,0,1
120,13133,120,2022,10,4,0,0,0,0,0,123,0,3,0,1
121,11901,121,2022,10,4,0,0,100,0,0,104,0,3,0,1
122,11901,122,2022,10,4,0,0,100,0,0,113,0,3,0,1
123,4778,123,2022,10,4,0,0,100,0,0,121,0,3,0,1
